lineID,charityID,lineYear,formBox,lineValue
144038,861876357RR0001,2019,4810,9998
144039,861876357RR0001,2019,4820,1039
144040,861876357RR0001,2019,4830,816
144041,861876357RR0001,2019,4840,
144042,861876357RR0001,2019,4850,
144043,861876357RR0001,2019,4860,
144044,861876357RR0001,2019,4870,
144045,861876357RR0001,2019,4880,
144046,861876357RR0001,2019,4890,
144047,861876357RR0001,2019,4891,
144048,861876357RR0001,2019,4900,
144049,861876357RR0001,2019,4910,
144050,861876357RR0001,2019,4920,212376
144051,861876357RR0001,2019,4950,224229
144052,861876357RR0001,2019,5000,193865
144053,861876357RR0001,2019,5010,30364
144054,861876357RR0001,2019,5020,
144055,861876357RR0001,2019,5050,
144056,861876357RR0001,2019,5100,224229
144057,861876357RR0001,2019,5045,
144058,861876357RR0001,2019,4101,
144059,861876357RR0001,2019,4102,
144060,861876357RR0001,2019,4157,
144061,861876357RR0001,2019,4158,
144062,861876357RR0001,2019,4190,
144063,861876357RR0001,2019,4576,
144064,861876357RR0001,2019,4577,
144065,133948729RR0001,2019,4100,7266
144066,133948729RR0001,2019,4110,
144067,133948729RR0001,2019,4120,5296
144068,133948729RR0001,2019,4130,
144069,133948729RR0001,2019,4140,1200
144070,133948729RR0001,2019,4150,2931
144071,133948729RR0001,2019,4155,176260
144072,133948729RR0001,2019,4160,87388
144073,133948729RR0001,2019,4165,-85784
144074,133948729RR0001,2019,4166,
144075,133948729RR0001,2019,4170,7600
144076,133948729RR0001,2019,4200,202157
144077,133948729RR0001,2019,4300,80808
144078,133948729RR0001,2019,4310,117049
144079,133948729RR0001,2019,4320,
144080,133948729RR0001,2019,4330,40558
144081,133948729RR0001,2019,4350,238415
144082,133948729RR0001,2019,4500,20466
144083,133948729RR0001,2019,5610,
144084,133948729RR0001,2019,4510,
144085,133948729RR0001,2019,4530,2349
144086,133948729RR0001,2019,4540,20238
144087,133948729RR0001,2019,4550,45106
144088,133948729RR0001,2019,4560,101094
144089,133948729RR0001,2019,4570,
144090,133948729RR0001,2019,4571,
144091,133948729RR0001,2019,4575,
144092,133948729RR0001,2019,4580,35
144093,133948729RR0001,2019,4590,
144094,133948729RR0001,2019,4600,
144095,133948729RR0001,2019,4610,
144096,133948729RR0001,2019,4620,1778
144097,133948729RR0001,2019,4630,6976
144098,133948729RR0001,2019,4640,188088
144099,133948729RR0001,2019,4650,199498
144100,133948729RR0001,2019,4700,585628
144101,133948729RR0001,2019,4800,22047
144102,133948729RR0001,2019,4810,18286
144103,133948729RR0001,2019,4820,14094
144104,133948729RR0001,2019,4830,2792
144105,133948729RR0001,2019,4840,103883
144106,133948729RR0001,2019,4850,64368
144107,133948729RR0001,2019,4860,4570
144108,133948729RR0001,2019,4870,3689
144109,133948729RR0001,2019,4880,338862
144110,133948729RR0001,2019,4890,
144111,133948729RR0001,2019,4891,1058
144112,133948729RR0001,2019,4900,936
144113,133948729RR0001,2019,4910,
144114,133948729RR0001,2019,4920,63053
144115,133948729RR0001,2019,4950,637638
144116,133948729RR0001,2019,5000,572736
144117,133948729RR0001,2019,5010,63053
144118,133948729RR0001,2019,5020,1849
144119,133948729RR0001,2019,5050,
144120,133948729RR0001,2019,5100,637638
144121,133948729RR0001,2019,5045,
144122,133948729RR0001,2019,4101,
144123,133948729RR0001,2019,4102,
144124,133948729RR0001,2019,4157,
144125,133948729RR0001,2019,4158,
144126,133948729RR0001,2019,4190,
144127,133948729RR0001,2019,4576,
144128,133948729RR0001,2019,4577,
144129,858533151RR0001,2019,4100,
144130,858533151RR0001,2019,4110,
144131,858533151RR0001,2019,4120,
144132,858533151RR0001,2019,4130,
144133,858533151RR0001,2019,4140,
144134,858533151RR0001,2019,4150,
144135,858533151RR0001,2019,4155,
144136,858533151RR0001,2019,4160,
144137,858533151RR0001,2019,4165,
144138,858533151RR0001,2019,4166,
144139,858533151RR0001,2019,4170,
144140,858533151RR0001,2019,4200,195031
144141,858533151RR0001,2019,4300,
144142,858533151RR0001,2019,4310,
144143,858533151RR0001,2019,4320,
144144,858533151RR0001,2019,4330,
144145,858533151RR0001,2019,4350,15550
144146,858533151RR0001,2019,4500,610
144147,858533151RR0001,2019,5610,
144148,858533151RR0001,2019,4510,
144149,858533151RR0001,2019,4530,
144150,858533151RR0001,2019,4540,
144151,858533151RR0001,2019,4550,
144152,858533151RR0001,2019,4560,
144153,858533151RR0001,2019,4570,
144154,858533151RR0001,2019,4571,
144155,858533151RR0001,2019,4575,
144156,858533151RR0001,2019,4580,
144157,858533151RR0001,2019,4590,
144158,858533151RR0001,2019,4600,
144159,858533151RR0001,2019,4610,
144160,858533151RR0001,2019,4620,
144161,858533151RR0001,2019,4630,
144162,858533151RR0001,2019,4640,
144163,858533151RR0001,2019,4650,2638
144164,858533151RR0001,2019,4700,3248
144165,858533151RR0001,2019,4800,
144166,858533151RR0001,2019,4810,
144167,858533151RR0001,2019,4820,
144168,858533151RR0001,2019,4830,
144169,858533151RR0001,2019,4840,
144170,858533151RR0001,2019,4850,
144171,858533151RR0001,2019,4860,
144172,858533151RR0001,2019,4870,
144173,858533151RR0001,2019,4880,
144174,858533151RR0001,2019,4890,
144175,858533151RR0001,2019,4891,
144176,858533151RR0001,2019,4900,
144177,858533151RR0001,2019,4910,
144178,858533151RR0001,2019,4920,6649
144179,858533151RR0001,2019,4950,6649
144180,858533151RR0001,2019,5000,
144181,858533151RR0001,2019,5010,
144182,858533151RR0001,2019,5020,
144183,858533151RR0001,2019,5050,
144184,858533151RR0001,2019,5100,6649
144185,858533151RR0001,2019,5045,
144186,858533151RR0001,2019,4101,
144187,858533151RR0001,2019,4102,
144188,858533151RR0001,2019,4157,
144189,858533151RR0001,2019,4158,
144190,858533151RR0001,2019,4190,
144191,858533151RR0001,2019,4576,
144192,858533151RR0001,2019,4577,
144193,888590007RR0001,2019,4100,92881
144194,888590007RR0001,2019,4110,
144195,888590007RR0001,2019,4120,13977
144196,888590007RR0001,2019,4130,
144197,888590007RR0001,2019,4140,
144198,888590007RR0001,2019,4150,368
144199,888590007RR0001,2019,4155,
144200,888590007RR0001,2019,4160,90
144201,888590007RR0001,2019,4165,
144202,888590007RR0001,2019,4166,
144203,888590007RR0001,2019,4170,2309
144204,888590007RR0001,2019,4200,109625
144205,888590007RR0001,2019,4300,11220
144206,888590007RR0001,2019,4310,
144207,888590007RR0001,2019,4320,
144208,888590007RR0001,2019,4330,
144209,888590007RR0001,2019,4350,11220
144210,888590007RR0001,2019,4500,2604
144211,888590007RR0001,2019,5610,
144212,888590007RR0001,2019,4510,6224
144213,888590007RR0001,2019,4530,78
144214,888590007RR0001,2019,4540,28697
144215,888590007RR0001,2019,4550,14290
144216,888590007RR0001,2019,4560,
144217,888590007RR0001,2019,4570,
144218,888590007RR0001,2019,4571,
144219,888590007RR0001,2019,4575,
144220,888590007RR0001,2019,4580,180
144221,888590007RR0001,2019,4590,
144222,888590007RR0001,2019,4600,
144223,888590007RR0001,2019,4610,
144224,888590007RR0001,2019,4620,430
144225,888590007RR0001,2019,4630,
144226,888590007RR0001,2019,4640,
144227,888590007RR0001,2019,4650,63700
144228,888590007RR0001,2019,4700,116203
144229,888590007RR0001,2019,4800,472
144230,888590007RR0001,2019,4810,
144231,888590007RR0001,2019,4820,
144232,888590007RR0001,2019,4830,297
144233,888590007RR0001,2019,4840,1096
144234,888590007RR0001,2019,4850,3509
144235,888590007RR0001,2019,4860,4085
144236,888590007RR0001,2019,4870,
144237,888590007RR0001,2019,4880,86466
144238,888590007RR0001,2019,4890,
144239,888590007RR0001,2019,4891,
144240,888590007RR0001,2019,4900,22
144241,888590007RR0001,2019,4910,
144242,888590007RR0001,2019,4920,7981
144243,888590007RR0001,2019,4950,103928
144244,888590007RR0001,2019,5000,96609
144245,888590007RR0001,2019,5010,7319
144246,888590007RR0001,2019,5020,
144247,888590007RR0001,2019,5050,5000
144248,888590007RR0001,2019,5100,108928
144249,888590007RR0001,2019,5045,
144250,888590007RR0001,2019,4101,
144251,888590007RR0001,2019,4102,
144252,888590007RR0001,2019,4157,
144253,888590007RR0001,2019,4158,
144254,888590007RR0001,2019,4190,
144255,888590007RR0001,2019,4576,
144256,888590007RR0001,2019,4577,
144257,836125666RR0001,2019,4100,6060
144258,836125666RR0001,2019,4110,
144259,836125666RR0001,2019,4120,24056
144260,836125666RR0001,2019,4130,
144261,836125666RR0001,2019,4140,
144262,836125666RR0001,2019,4150,46790
144263,836125666RR0001,2019,4155,2344044
144264,836125666RR0001,2019,4160,1129032
144265,836125666RR0001,2019,4165,
144266,836125666RR0001,2019,4166,-696720
144267,836125666RR0001,2019,4170,2472
144268,836125666RR0001,2019,4200,2855734
144269,836125666RR0001,2019,4300,48463
144270,836125666RR0001,2019,4310,809546
144271,836125666RR0001,2019,4320,180014
144272,836125666RR0001,2019,4330,227693
144273,836125666RR0001,2019,4350,1265716
144274,836125666RR0001,2019,4500,240452
144275,836125666RR0001,2019,5610,
144276,836125666RR0001,2019,4510,
144277,836125666RR0001,2019,4530,
144278,836125666RR0001,2019,4540,20314
144279,836125666RR0001,2019,4550,
144280,836125666RR0001,2019,4560,
144281,836125666RR0001,2019,4570,
144282,836125666RR0001,2019,4571,
144283,836125666RR0001,2019,4575,
144284,836125666RR0001,2019,4580,
144285,836125666RR0001,2019,4590,
144286,836125666RR0001,2019,4600,
144287,836125666RR0001,2019,4610,66000
144288,836125666RR0001,2019,4620,3350
144289,836125666RR0001,2019,4630,37019
144290,836125666RR0001,2019,4640,385322
144291,836125666RR0001,2019,4650,82856
144292,836125666RR0001,2019,4700,835313
144293,836125666RR0001,2019,4800,11602
144294,836125666RR0001,2019,4810,4287
144295,836125666RR0001,2019,4820,19269
144296,836125666RR0001,2019,4830,396
144297,836125666RR0001,2019,4840,12205
144298,836125666RR0001,2019,4850,99338
144299,836125666RR0001,2019,4860,58042
144300,836125666RR0001,2019,4870,1020
144301,836125666RR0001,2019,4880,357070
144302,836125666RR0001,2019,4890,
144303,836125666RR0001,2019,4891,231441
144304,836125666RR0001,2019,4900,157121
144305,836125666RR0001,2019,4910,
144306,836125666RR0001,2019,4920,21157
144307,836125666RR0001,2019,4950,972948
144308,836125666RR0001,2019,5000,154395
144309,836125666RR0001,2019,5010,236138
144310,836125666RR0001,2019,5020,21019
144311,836125666RR0001,2019,5050,
144312,836125666RR0001,2019,5100,972948
144313,836125666RR0001,2019,5045,
144314,836125666RR0001,2019,4101,
144315,836125666RR0001,2019,4102,
144316,836125666RR0001,2019,4157,
144317,836125666RR0001,2019,4158,
144318,836125666RR0001,2019,4190,
144319,836125666RR0001,2019,4576,
144320,836125666RR0001,2019,4577,
144321,140579962RR0001,2019,4100,73773
144322,140579962RR0001,2019,4110,
144323,140579962RR0001,2019,4120,51416
144324,140579962RR0001,2019,4130,
144325,140579962RR0001,2019,4140,40000
144326,140579962RR0001,2019,4150,9545
144327,140579962RR0001,2019,4155,
144328,140579962RR0001,2019,4160,
144329,140579962RR0001,2019,4165,
144330,140579962RR0001,2019,4166,
144331,140579962RR0001,2019,4170,9538
144332,140579962RR0001,2019,4200,184272
144333,140579962RR0001,2019,4300,7823
144334,140579962RR0001,2019,4310,45113
144335,140579962RR0001,2019,4320,
144336,140579962RR0001,2019,4330,131336
144337,140579962RR0001,2019,4350,184272
144338,140579962RR0001,2019,4500,5675
144339,140579962RR0001,2019,5610,
144340,140579962RR0001,2019,4510,
144341,140579962RR0001,2019,4530,2998
144342,140579962RR0001,2019,4540,98001
144343,140579962RR0001,2019,4550,26000
144344,140579962RR0001,2019,4560,429564
144345,140579962RR0001,2019,4570,
144346,140579962RR0001,2019,4571,
144347,140579962RR0001,2019,4575,
144348,140579962RR0001,2019,4580,48
144349,140579962RR0001,2019,4590,
144350,140579962RR0001,2019,4600,
144351,140579962RR0001,2019,4610,
144352,140579962RR0001,2019,4620,
144353,140579962RR0001,2019,4630,
144354,140579962RR0001,2019,4640,
144355,140579962RR0001,2019,4650,103274
144356,140579962RR0001,2019,4700,665560
144357,140579962RR0001,2019,4800,5759
144358,140579962RR0001,2019,4810,26652
144359,140579962RR0001,2019,4820,
144360,140579962RR0001,2019,4830,
144361,140579962RR0001,2019,4840,9532
144362,140579962RR0001,2019,4850,16595
144363,140579962RR0001,2019,4860,12918
144364,140579962RR0001,2019,4870,1150
144365,140579962RR0001,2019,4880,447048
144366,140579962RR0001,2019,4890,1800
144367,140579962RR0001,2019,4891,33482
144368,140579962RR0001,2019,4900,3090
144369,140579962RR0001,2019,4910,
144370,140579962RR0001,2019,4920,106054
144371,140579962RR0001,2019,4950,664080
144372,140579962RR0001,2019,5000,591031
144373,140579962RR0001,2019,5010,73049
144374,140579962RR0001,2019,5020,
144375,140579962RR0001,2019,5050,
144376,140579962RR0001,2019,5100,664080
144377,140579962RR0001,2019,5045,
144378,140579962RR0001,2019,4101,
144379,140579962RR0001,2019,4102,
144380,140579962RR0001,2019,4157,
144381,140579962RR0001,2019,4158,
144382,140579962RR0001,2019,4190,
144383,140579962RR0001,2019,4576,
144384,140579962RR0001,2019,4577,
144385,853400026RR0001,2019,4100,
144386,853400026RR0001,2019,4110,
144387,853400026RR0001,2019,4120,
144388,853400026RR0001,2019,4130,
144389,853400026RR0001,2019,4140,
144390,853400026RR0001,2019,4150,
144391,853400026RR0001,2019,4155,
144392,853400026RR0001,2019,4160,
144393,853400026RR0001,2019,4165,
144394,853400026RR0001,2019,4166,
144395,853400026RR0001,2019,4170,
144396,853400026RR0001,2019,4200,4700
144397,853400026RR0001,2019,4300,
144398,853400026RR0001,2019,4310,
144399,853400026RR0001,2019,4320,
144400,853400026RR0001,2019,4330,
144401,853400026RR0001,2019,4350,
144402,853400026RR0001,2019,4500,100
144403,853400026RR0001,2019,5610,
144404,853400026RR0001,2019,4510,
144405,853400026RR0001,2019,4530,
144406,853400026RR0001,2019,4540,
144407,853400026RR0001,2019,4550,
144408,853400026RR0001,2019,4560,
144409,853400026RR0001,2019,4570,8926
144410,853400026RR0001,2019,4571,
144411,853400026RR0001,2019,4575,
144412,853400026RR0001,2019,4580,
144413,853400026RR0001,2019,4590,
144414,853400026RR0001,2019,4600,
144415,853400026RR0001,2019,4610,
144416,853400026RR0001,2019,4620,
144417,853400026RR0001,2019,4630,
144418,853400026RR0001,2019,4640,
144419,853400026RR0001,2019,4650,1000
144420,853400026RR0001,2019,4700,10026
144421,853400026RR0001,2019,4800,
144422,853400026RR0001,2019,4810,
144423,853400026RR0001,2019,4820,
144424,853400026RR0001,2019,4830,
144425,853400026RR0001,2019,4840,
144426,853400026RR0001,2019,4850,
144427,853400026RR0001,2019,4860,10833
144428,853400026RR0001,2019,4870,
144429,853400026RR0001,2019,4880,
144430,853400026RR0001,2019,4890,
144431,853400026RR0001,2019,4891,
144432,853400026RR0001,2019,4900,
144433,853400026RR0001,2019,4910,
144434,853400026RR0001,2019,4920,900
144435,853400026RR0001,2019,4950,11733
144436,853400026RR0001,2019,5000,10833
144437,853400026RR0001,2019,5010,900
144438,853400026RR0001,2019,5020,
144439,853400026RR0001,2019,5050,
144440,853400026RR0001,2019,5100,11733
144441,853400026RR0001,2019,5045,
144442,853400026RR0001,2019,4101,
144443,853400026RR0001,2019,4102,
144444,853400026RR0001,2019,4157,
144445,853400026RR0001,2019,4158,
144446,853400026RR0001,2019,4190,
144447,853400026RR0001,2019,4576,
144448,853400026RR0001,2019,4577,
144449,830429486RR0001,2019,4100,
144450,830429486RR0001,2019,4110,
144451,830429486RR0001,2019,4120,
144452,830429486RR0001,2019,4130,
144453,830429486RR0001,2019,4140,
144454,830429486RR0001,2019,4150,
144455,830429486RR0001,2019,4155,
144456,830429486RR0001,2019,4160,
144457,830429486RR0001,2019,4165,
144458,830429486RR0001,2019,4166,
144459,830429486RR0001,2019,4170,
144460,830429486RR0001,2019,4200,26105
144461,830429486RR0001,2019,4300,
144462,830429486RR0001,2019,4310,
144463,830429486RR0001,2019,4320,
144464,830429486RR0001,2019,4330,
144465,830429486RR0001,2019,4350,
144466,830429486RR0001,2019,4500,5350
144467,830429486RR0001,2019,5610,
144468,830429486RR0001,2019,4510,
144469,830429486RR0001,2019,4530,
144470,830429486RR0001,2019,4540,
144471,830429486RR0001,2019,4550,
144472,830429486RR0001,2019,4560,
144473,830429486RR0001,2019,4570,4000
144474,830429486RR0001,2019,4571,
144475,830429486RR0001,2019,4575,
144476,830429486RR0001,2019,4580,
144477,830429486RR0001,2019,4590,
144478,830429486RR0001,2019,4600,
144479,830429486RR0001,2019,4610,
144480,830429486RR0001,2019,4620,
144481,830429486RR0001,2019,4630,
144482,830429486RR0001,2019,4640,8725
144483,830429486RR0001,2019,4650,6329
144484,830429486RR0001,2019,4700,24404
144485,830429486RR0001,2019,4800,
144486,830429486RR0001,2019,4810,
144487,830429486RR0001,2019,4820,
144488,830429486RR0001,2019,4830,
144489,830429486RR0001,2019,4840,
144490,830429486RR0001,2019,4850,
144491,830429486RR0001,2019,4860,6140
144492,830429486RR0001,2019,4870,
144493,830429486RR0001,2019,4880,
144494,830429486RR0001,2019,4890,
144495,830429486RR0001,2019,4891,
144496,830429486RR0001,2019,4900,
144497,830429486RR0001,2019,4910,
144498,830429486RR0001,2019,4920,15008
144499,830429486RR0001,2019,4950,21148
144500,830429486RR0001,2019,5000,15008
144501,830429486RR0001,2019,5010,6140
144502,830429486RR0001,2019,5020,
144503,830429486RR0001,2019,5050,
144504,830429486RR0001,2019,5100,21148
144505,830429486RR0001,2019,5045,
144506,830429486RR0001,2019,4101,
144507,830429486RR0001,2019,4102,
144508,830429486RR0001,2019,4157,
144509,830429486RR0001,2019,4158,
144510,830429486RR0001,2019,4190,
144511,830429486RR0001,2019,4576,
144512,830429486RR0001,2019,4577,
144513,852004233RR0001,2019,4100,149972
144514,852004233RR0001,2019,4110,
144515,852004233RR0001,2019,4120,6380
144516,852004233RR0001,2019,4130,
144517,852004233RR0001,2019,4140,170595
144518,852004233RR0001,2019,4150,
144519,852004233RR0001,2019,4155,1458164
144520,852004233RR0001,2019,4160,
144521,852004233RR0001,2019,4165,
144522,852004233RR0001,2019,4166,
144523,852004233RR0001,2019,4170,1385
144524,852004233RR0001,2019,4200,1786496
144525,852004233RR0001,2019,4300,4114
144526,852004233RR0001,2019,4310,51282
144527,852004233RR0001,2019,4320,
144528,852004233RR0001,2019,4330,
144529,852004233RR0001,2019,4350,55396
144530,852004233RR0001,2019,4500,47191
144531,852004233RR0001,2019,5610,
144532,852004233RR0001,2019,4510,
144533,852004233RR0001,2019,4530,
144534,852004233RR0001,2019,4540,21025
144535,852004233RR0001,2019,4550,20788
144536,852004233RR0001,2019,4560,1711
144537,852004233RR0001,2019,4570,
144538,852004233RR0001,2019,4571,
144539,852004233RR0001,2019,4575,
144540,852004233RR0001,2019,4580,6097
144541,852004233RR0001,2019,4590,
144542,852004233RR0001,2019,4600,
144543,852004233RR0001,2019,4610,
144544,852004233RR0001,2019,4620,
144545,852004233RR0001,2019,4630,28973
144546,852004233RR0001,2019,4640,
144547,852004233RR0001,2019,4650,
144548,852004233RR0001,2019,4700,125785
144549,852004233RR0001,2019,4800,764
144550,852004233RR0001,2019,4810,
144551,852004233RR0001,2019,4820,563
144552,852004233RR0001,2019,4830,1358
144553,852004233RR0001,2019,4840,3224
144554,852004233RR0001,2019,4850,6675
144555,852004233RR0001,2019,4860,2962
144556,852004233RR0001,2019,4870,
144557,852004233RR0001,2019,4880,23332
144558,852004233RR0001,2019,4890,
144559,852004233RR0001,2019,4891,
144560,852004233RR0001,2019,4900,
144561,852004233RR0001,2019,4910,
144562,852004233RR0001,2019,4920,68102
144563,852004233RR0001,2019,4950,106980
144564,852004233RR0001,2019,5000,86149
144565,852004233RR0001,2019,5010,14782
144566,852004233RR0001,2019,5020,6049
144567,852004233RR0001,2019,5050,
144568,852004233RR0001,2019,5100,106980
144569,852004233RR0001,2019,5045,
144570,852004233RR0001,2019,4101,
144571,852004233RR0001,2019,4102,
144572,852004233RR0001,2019,4157,
144573,852004233RR0001,2019,4158,
144574,852004233RR0001,2019,4190,
144575,852004233RR0001,2019,4576,
144576,852004233RR0001,2019,4577,
144577,891826844RR0001,2019,4100,13094
144578,891826844RR0001,2019,4110,
144579,891826844RR0001,2019,4120,
144580,891826844RR0001,2019,4130,
144581,891826844RR0001,2019,4140,
144582,891826844RR0001,2019,4150,
144583,891826844RR0001,2019,4155,
144584,891826844RR0001,2019,4160,
144585,891826844RR0001,2019,4165,
144586,891826844RR0001,2019,4166,
144587,891826844RR0001,2019,4170,
144588,891826844RR0001,2019,4200,13094
144589,891826844RR0001,2019,4300,
144590,891826844RR0001,2019,4310,
144591,891826844RR0001,2019,4320,
144592,891826844RR0001,2019,4330,
144593,891826844RR0001,2019,4350,
144594,891826844RR0001,2019,4500,4100
144595,891826844RR0001,2019,5610,
144596,891826844RR0001,2019,4510,
144597,891826844RR0001,2019,4530,935
144598,891826844RR0001,2019,4540,
144599,891826844RR0001,2019,4550,
144600,891826844RR0001,2019,4560,
144601,891826844RR0001,2019,4570,
144602,891826844RR0001,2019,4571,
144603,891826844RR0001,2019,4575,
144604,891826844RR0001,2019,4580,
144605,891826844RR0001,2019,4590,
144606,891826844RR0001,2019,4600,
144607,891826844RR0001,2019,4610,
144608,891826844RR0001,2019,4620,
144609,891826844RR0001,2019,4630,
144610,891826844RR0001,2019,4640,
144611,891826844RR0001,2019,4650,110
144612,891826844RR0001,2019,4700,5145
144613,891826844RR0001,2019,4800,894
144614,891826844RR0001,2019,4810,
144615,891826844RR0001,2019,4820,111
144616,891826844RR0001,2019,4830,
144617,891826844RR0001,2019,4840,2761
144618,891826844RR0001,2019,4850,
144619,891826844RR0001,2019,4860,348
144620,891826844RR0001,2019,4870,
144621,891826844RR0001,2019,4880,
144622,891826844RR0001,2019,4890,
144623,891826844RR0001,2019,4891,
144624,891826844RR0001,2019,4900,
144625,891826844RR0001,2019,4910,
144626,891826844RR0001,2019,4920,
144627,891826844RR0001,2019,4950,4114
144628,891826844RR0001,2019,5000,894
144629,891826844RR0001,2019,5010,3220
144630,891826844RR0001,2019,5020,
144631,891826844RR0001,2019,5050,
144632,891826844RR0001,2019,5100,4114
144633,891826844RR0001,2019,5045,
144634,891826844RR0001,2019,4101,
144635,891826844RR0001,2019,4102,
144636,891826844RR0001,2019,4157,
144637,891826844RR0001,2019,4158,
144638,891826844RR0001,2019,4190,
144639,891826844RR0001,2019,4576,
144640,891826844RR0001,2019,4577,
144641,129814729RR0001,2019,4100,
144642,129814729RR0001,2019,4110,
144643,129814729RR0001,2019,4120,
144644,129814729RR0001,2019,4130,
144645,129814729RR0001,2019,4140,
144646,129814729RR0001,2019,4150,
144647,129814729RR0001,2019,4155,
144648,129814729RR0001,2019,4160,
144649,129814729RR0001,2019,4165,
144650,129814729RR0001,2019,4166,
144651,129814729RR0001,2019,4170,
144652,129814729RR0001,2019,4200,426322
144653,129814729RR0001,2019,4300,
144654,129814729RR0001,2019,4310,
144655,129814729RR0001,2019,4320,
144656,129814729RR0001,2019,4330,
144657,129814729RR0001,2019,4350,426322
144658,129814729RR0001,2019,4500,1849
144659,129814729RR0001,2019,5610,
144660,129814729RR0001,2019,4510,6300
144661,129814729RR0001,2019,4530,7499
144662,129814729RR0001,2019,4540,
144663,129814729RR0001,2019,4550,
144664,129814729RR0001,2019,4560,
144665,129814729RR0001,2019,4570,25945
144666,129814729RR0001,2019,4571,
144667,129814729RR0001,2019,4575,
144668,129814729RR0001,2019,4580,
144669,129814729RR0001,2019,4590,
144670,129814729RR0001,2019,4600,
144671,129814729RR0001,2019,4610,
144672,129814729RR0001,2019,4620,
144673,129814729RR0001,2019,4630,2046
144674,129814729RR0001,2019,4640,35884
144675,129814729RR0001,2019,4650,6483
144676,129814729RR0001,2019,4700,86006
144677,129814729RR0001,2019,4800,
144678,129814729RR0001,2019,4810,
144679,129814729RR0001,2019,4820,
144680,129814729RR0001,2019,4830,
144681,129814729RR0001,2019,4840,
144682,129814729RR0001,2019,4850,
144683,129814729RR0001,2019,4860,10000
144684,129814729RR0001,2019,4870,
144685,129814729RR0001,2019,4880,
144686,129814729RR0001,2019,4890,
144687,129814729RR0001,2019,4891,
144688,129814729RR0001,2019,4900,
144689,129814729RR0001,2019,4910,
144690,129814729RR0001,2019,4920,97895
144691,129814729RR0001,2019,4950,107895
144692,129814729RR0001,2019,5000,8367
144693,129814729RR0001,2019,5010,89528
144694,129814729RR0001,2019,5020,
144695,129814729RR0001,2019,5050,
144696,129814729RR0001,2019,5100,107895
144697,129814729RR0001,2019,5045,
144698,129814729RR0001,2019,4101,
144699,129814729RR0001,2019,4102,
144700,129814729RR0001,2019,4157,
144701,129814729RR0001,2019,4158,
144702,129814729RR0001,2019,4190,
144703,129814729RR0001,2019,4576,
144704,129814729RR0001,2019,4577,
144705,818738064RR0001,2019,4100,
144706,818738064RR0001,2019,4110,
144707,818738064RR0001,2019,4120,
144708,818738064RR0001,2019,4130,
144709,818738064RR0001,2019,4140,
144710,818738064RR0001,2019,4150,
144711,818738064RR0001,2019,4155,
144712,818738064RR0001,2019,4160,
144713,818738064RR0001,2019,4165,
144714,818738064RR0001,2019,4166,
144715,818738064RR0001,2019,4170,
144716,818738064RR0001,2019,4200,30313
144717,818738064RR0001,2019,4300,
144718,818738064RR0001,2019,4310,
144719,818738064RR0001,2019,4320,
144720,818738064RR0001,2019,4330,
144721,818738064RR0001,2019,4350,
144722,818738064RR0001,2019,4500,
144723,818738064RR0001,2019,5610,
144724,818738064RR0001,2019,4510,987
144725,818738064RR0001,2019,4530,12500
144726,818738064RR0001,2019,4540,
144727,818738064RR0001,2019,4550,
144728,818738064RR0001,2019,4560,
144729,818738064RR0001,2019,4570,
144730,818738064RR0001,2019,4571,
144731,818738064RR0001,2019,4575,
144732,818738064RR0001,2019,4580,
144733,818738064RR0001,2019,4590,
144734,818738064RR0001,2019,4600,
144735,818738064RR0001,2019,4610,
144736,818738064RR0001,2019,4620,
144737,818738064RR0001,2019,4630,
144738,818738064RR0001,2019,4640,
144739,818738064RR0001,2019,4650,
144740,818738064RR0001,2019,4700,13487
144741,818738064RR0001,2019,4800,
144742,818738064RR0001,2019,4810,
144743,818738064RR0001,2019,4820,
144744,818738064RR0001,2019,4830,
144745,818738064RR0001,2019,4840,
144746,818738064RR0001,2019,4850,
144747,818738064RR0001,2019,4860,2064
144748,818738064RR0001,2019,4870,
144749,818738064RR0001,2019,4880,
144750,818738064RR0001,2019,4890,
144751,818738064RR0001,2019,4891,
144752,818738064RR0001,2019,4900,
144753,818738064RR0001,2019,4910,
144754,818738064RR0001,2019,4920,11719
144755,818738064RR0001,2019,4950,13783
144756,818738064RR0001,2019,5000,10000
144757,818738064RR0001,2019,5010,1719
144758,818738064RR0001,2019,5020,
144759,818738064RR0001,2019,5050,
144760,818738064RR0001,2019,5100,13783
144761,818738064RR0001,2019,5045,
144762,818738064RR0001,2019,4101,
144763,818738064RR0001,2019,4102,
144764,818738064RR0001,2019,4157,
144765,818738064RR0001,2019,4158,
144766,818738064RR0001,2019,4190,
144767,818738064RR0001,2019,4576,
144768,818738064RR0001,2019,4577,
144769,848004255RR0001,2019,4100,126747
144770,848004255RR0001,2019,4110,
144771,848004255RR0001,2019,4120,1085
144772,848004255RR0001,2019,4130,
144773,848004255RR0001,2019,4140,
144774,848004255RR0001,2019,4150,
144775,848004255RR0001,2019,4155,
144776,848004255RR0001,2019,4160,168277
144777,848004255RR0001,2019,4165,
144778,848004255RR0001,2019,4166,
144779,848004255RR0001,2019,4170,
144780,848004255RR0001,2019,4200,296109
144781,848004255RR0001,2019,4300,
144782,848004255RR0001,2019,4310,
144783,848004255RR0001,2019,4320,
144784,848004255RR0001,2019,4330,
144785,848004255RR0001,2019,4350,
144786,848004255RR0001,2019,4500,6000
